ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Абрамова Милана Павловна,Казахстан,N 2091326,293-924-348 53,5278 1251 1838 8677,Сбербанк,Мир,"Отеки, Учащенное сердцебиение, Боль в груди, Одышка",Гериатр,2023-11-27T08:15:06+03:00,Биохимический анализ крови,2023-08-16T11:14:14+03:00,7396.0
Абрамова Милана Павловна,Казахстан,N 2091326,293-924-348 53,5278 1251 1838 8677,Сбербанк,Мир,"Отеки, Учащенное сердцебиение, Боль в груди, Одышка",Аллерголог,2023-12-15T09:38:43+03:00,Биохимический анализ крови,2023-08-16T11:14:14+03:00,4804.0
Абрамова Милана Павловна,Казахстан,N 2091326,293-924-348 53,5278 1251 1838 8677,Сбербанк,Мир,"Отеки, Учащенное сердцебиение, Боль в груди, Одышка",Кардиолог,2025-02-20T11:59:16+03:00,Эхокардиография,2025-02-23T08:27:29+03:00,10133.0
Абрамова Наталья Львовна,,2969 609752,193-829-679 69,8472 7450 8145 1289,Альфа-Банк,,"Боль при мочеиспускании, Выделения, Сыпь",Венеролог,2024-05-10T13:39:35+03:00,,2024-05-13T16:59:30+03:00,5287.0
Абрамова Октябрина Арсеньевна,Казахстан,N 2061294,733-259-383 89,1494 4047 1831 7318,Сбербанк,Visa,Боль в груди,Маммолог,2023-12-14T08:43:54+03:00,"Биопсия, УЗИ молочных желез",2023-12-16T15:24:43+03:00,7826.0
Абрамова Октябрина Арсеньевна,Казахстан,N 2061294,733-259-383 89,1494 4047 1831 7318,Сбербанк,Visa,"Нарушение осанки, Боль в пояснице",Мануальный терапевт,2025-03-26T20:08:51+03:00,Электромиография,2025-03-28T11:50:54+03:00,7826.0
Абрамова Октябрина Арсеньевна,Казахстан,N 2061294,733-259-383 89,1494 4047 1831 7318,Сбербанк,Visa,"Боль в суставах, Травмы костей",Хирург-ортопед,2025-03-26T20:08:51+03:00,Электромиография,2025-03-28T11:50:54+03:00,9392.0
Абрамова Ольга Макаровна,Беларусь,ZH 1133043,350-658-161 75,3738 3037 9774 3004,Альфа-Банк,Мир,"Абстинентный синдром, Тошнота, Тремор",Нарколог,2023-09-22T10:43:53+03:00,Биохимический анализ крови,2024-02-21T11:28:50+03:00,3910.0
Абрамова Ольга Макаровна,Беларусь,ZH 1133043,350-658-161 75,3738 3037 9774 3004,Альфа-Банк,Мир,"Панические атаки, Депрессия, Тревожность, Нарушение сна",Психотерапевт,2024-02-20T13:25:21+03:00,Биохимический анализ крови,2024-02-21T11:28:50+03:00,8952.0
Абрамова Ольга Макаровна,Беларусь,ZH 1133043,350-658-161 75,3738 3037 9774 3004,Альфа-Банк,Мир,"Панические атаки, Депрессия, Тревожность, Нарушение сна",Мануальный терапевт,2024-08-04T19:06:55+03:00,Биохимический анализ крови,2024-02-21T11:28:50+03:00,11197.0
Абрамова Ольга Макаровна,Беларусь,ZH 1133043,350-658-161 75,3738 3037 9774 3004,Альфа-Банк,Мир,Гнойные выделения,Стоматолог,2025-01-11T21:16:34+03:00,Биохимический анализ крови,2025-01-14T18:10:50+03:00,11123.0
Абрамова Ольга Макаровна,Беларусь,ZH 1133043,350-658-161 75,3738 3037 9774 3004,Альфа-Банк,Мир,"Слабость, Одышка",Гериатр,2025-01-29T21:46:17+03:00,Биохимический анализ крови,2025-01-31T21:45:54+03:00,10713.0
Абрамова Софья Матвеевна,Беларусь,JJ 5745043,853-885-539 88,6697 9800 3246 6453,Сбербанк,Мир,"Головокружение, Нарушение сна, Головная боль, Онемение",Невролог,2024-09-09T11:48:01+03:00,"Доплерография сосудов шеи, МРТ головного мозга",2024-09-11T17:04:40+03:00,6948.0
Абрамова Софья Матвеевна,Беларусь,JJ 5745043,853-885-539 88,6697 9800 3246 6453,Сбербанк,Мир,Абстинентный синдром,Нарколог,2025-01-04T19:45:30+03:00,"Анализ на наркотики, Психологические тесты",2024-09-11T17:04:40+03:00,4594.0
Абрамова Софья Матвеевна,Беларусь,JJ 5745043,853-885-539 88,6697 9800 3246 6453,Сбербанк,Мир,Абстинентный синдром,Нарколог,2025-01-04T19:45:30+03:00,"Анализ на наркотики, Психологические тесты",2023-05-16T21:33:20+03:00,6211.0
Абрамова Софья Остаповна,Россия,3496 544445,535-407-102 67,9912 7662 9378 3472,Альфа-Банк,MasterCard,Боль в суставах,,2024-05-26T21:56:55+03:00,"Биохимический анализ крови, Анализ на токсины в моче",2024-09-26T21:38:56+03:00,11163.0
Абрамова Софья Остаповна,Россия,3496 544445,535-407-102 67,9912 7662 9378 3472,Альфа-Банк,MasterCard,Боль в суставах,,2024-05-26T21:56:55+03:00,"Общий анализ крови, УЗИ мягких тканей, МРТ или КТ",2024-09-26T21:38:56+03:00,6318.0
Абрамова Федора Евгеньевна,Россия,7796 545303,518-628-248 22,6934 6351 2971 2488,Альфа-Банк,MasterCard,Потеря слуха,Сурдолог,2024-03-19T08:06:49+03:00,"Офтальмоскопия, Проверка остроты зрения, Тонометрия глаза",2024-03-21T17:59:37+03:00,4856.0
Абрамова Федора Евгеньевна,Россия,7796 545303,518-628-248 22,6934 6351 2971 2488,Альфа-Банк,MasterCard,"Затуманенное зрение, Сухость глаз",Офтальмолог,2024-05-11T19:31:29+03:00,"Офтальмоскопия, Проверка остроты зрения, Тонометрия глаза",2024-05-14T13:19:19+03:00,4856.0
Абрамова Федора Евгеньевна,Россия,7796 545303,518-628-248 22,6934 6351 2971 2488,Альфа-Банк,MasterCard,"Выделения, Сыпь, Покраснение кожи, Зуд",Офтальмолог,2024-05-31T16:41:22+03:00,"Общий анализ крови, Соскоб кожи, ПЦР на ИППП",2024-06-02T17:57:41+03:00,9737.0
Абрамова Ярослава Анатольевна,Казахстан,,618-346-526 93,2179 3920 6997 1127,Сбербанк,Visa,"Покраснение кожи, Сыпь, Акне",,2023-10-27T15:52:26+03:00,,2023-10-28T18:19:35+03:00,8072.0
Алексеев Абрам Викторович,Беларусь,XM 9512678,628-856-256 99,5055 8514 6365 9708,Альфа-Банк,Visa,"Потливость, Частое мочеиспускание, Жажда, Потеря веса",,2023-06-07T17:46:56+03:00,,2023-06-09T14:54:32+03:00,
Алексеев Арсений Филиппович,Россия,2598 815135,316-228-948 38,,Сбербанк,,"Заложенность носа, Ушная боль",Отоларинголог,,"Мазок из зева, Общий анализ крови, Рентген придаточных пазух",,4574.0
Алексеев Борис Петрович,Казахстан,N 1212475,679-999-869 43,2639 1330 5623 7156,ВТБ,MasterCard,"Кашель, Температура, Слабость, Потливость, Озноб",Терапевт,2023-05-20T08:33:47+03:00,"Общий анализ крови, Биохимический анализ крови",2023-07-28T16:13:57+03:00,11102.0
Алексеев Борис Петрович,Казахстан,N 1212475,679-999-869 43,2639 1330 5623 7156,ВТБ,MasterCard,"Сыпь, Выделения",Венеролог,2023-07-26T17:02:51+03:00,"ПЦР на инфекции, Мазок на флору, Анализ на ВИЧ",2023-07-28T16:13:57+03:00,11839.0
Алексеев Борис Петрович,Казахстан,N 1212475,679-999-869 43,2639 1330 5623 7156,ВТБ,MasterCard,"Боль в пояснице, Частое мочеиспускание",Уролог,2024-10-01T08:51:02+03:00,"ПЦР на инфекции, Мазок на флору, Анализ на ВИЧ",2024-10-04T13:32:23+03:00,3036.0
Алексеев Валентин Викторович,Казахстан,N 1118173,981-677-364 35,4651 4426 5331 1101,Сбербанк,Visa,"Отторжение органа, Лихорадка, Боль в области трансплантата",Трансплантолог,,"Биохимический анализ крови, Гистосовместимость, Коагулограмма",2025-03-16T09:55:22+03:00,7234.0
Алексеев Валерий Львович,Беларусь,UZ 7620845,452-112-179 22,9481 8651 8523 1400,Сбербанк,Visa,Острая боль в спине,Ортопед,2025-02-02T18:18:39+03:00,"Биохимический анализ крови, Анализ на пищевую непереносимость",2025-02-05T18:53:46+03:00,6337.0
Алексеев Валерий Львович,Беларусь,UZ 7620845,452-112-179 22,9481 8651 8523 1400,Сбербанк,Visa,Ожирение,Диетолог,2025-02-23T12:07:42+03:00,"Биохимический анализ крови, Анализ на пищевую непереносимость",2025-02-24T08:07:09+03:00,6337.0
Алексеев Валерий Львович,Беларусь,UZ 7620845,452-112-179 22,9481 8651 8523 1400,Сбербанк,Visa,"Сыпь, Зуд",Дерматолог,2025-02-23T12:07:42+03:00,"Биохимический анализ крови, Анализ на пищевую непереносимость",2025-04-23T20:22:30+03:00,6337.0
Алексеев Виктор Леонидович,Казахстан,N 3087746,691-369-300 35,9367 5098 4475 7328,Сбербанк,Visa,Отечность суставов,Мануальный терапевт,2024-04-07T13:58:04+03:00,"МРТ суставов, Антинуклеарные антитела, Анализ на ревматоидный фактор",2024-04-09T20:50:09+03:00,3883.0
Алексеев Виктор Леонидович,Казахстан,N 3087746,691-369-300 35,9367 5098 4475 7328,Сбербанк,Visa,Отечность суставов,Мануальный терапевт,2024-08-10T08:23:38+03:00,"МРТ суставов, Антинуклеарные антитела, Анализ на ревматоидный фактор",2024-08-12T17:13:17+03:00,3649.0
Алексеев Виктор Леонидович,Казахстан,N 3087746,691-369-300 35,9367 5098 4475 7328,Сбербанк,Visa,"Боль в суставах, Острая боль в спине",Ортопед,2024-10-30T09:51:23+03:00,"Рентген, Общий анализ крови",2024-08-12T17:13:17+03:00,3649.0
