ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Алексеев Давид Ярославович,Беларусь,QV 1810968,394-983-673 50,,Сбербанк,Visa,"Выделения из сосков, Боль в груди",Маммолог,,Биопсия,2023-07-20T18:13:07+03:00,7541.0
Алексеев Денис Григорьевич,Россия,5902 102439,311-562-834 67,9745 8893 3185 2537,ВТБ,Visa,"Боли внизу живота, Выделения, Нарушение менструального цикла",Гинеколог,2023-05-09T17:42:54+03:00,"Гормональные исследования, УЗИ органов малого таза, Цитологическое исследование",2023-05-12T10:54:09+03:00,9110.0
Алексеев Денис Григорьевич,Россия,5902 102439,311-562-834 67,9745 8893 3185 2537,ВТБ,Visa,"Переломы, Отек",Травматолог,2023-12-24T20:38:11+03:00,"МРТ или КТ, Общий анализ крови, УЗИ мягких тканей",2023-12-27T21:54:07+03:00,9110.0
Алексеев Денис Григорьевич,Россия,5902 102439,311-562-834 67,9745 8893 3185 2537,ВТБ,Visa,"Переломы, Отек",Хирург-ортопед,2025-04-21T15:28:56+03:00,"Рентген, Общий анализ крови, Анализ на ревматоидный фактор",2023-12-27T21:54:07+03:00,9110.0
Алексеев Денис Григорьевич,Россия,5902 102439,311-562-834 67,9745 8893 3185 2537,ВТБ,Visa,"Переломы, Отек",Стоматолог,2025-04-21T15:28:56+03:00,"Рентген, Общий анализ крови, Анализ на ревматоидный фактор",2023-12-27T21:54:07+03:00,7942.0
Алексеев Денис Григорьевич,Россия,5902 102439,311-562-834 67,9745 8893 3185 2537,ВТБ,Visa,"Покраснение кожи, Акне, Сыпь",Косметолог,2025-04-21T15:28:56+03:00,"Аллергопробы, Биохимический анализ крови, Соскоб кожи",2024-10-31T08:29:47+03:00,8699.0
Алексеев Игнат Григорьевич,Беларусь,BR 9899631,230-537-539 88,8983 5402 1965 4849,ВТБ,Мир,"Потеря оргазма, Эректильная дисфункция",Сексопатолог,2023-09-30T21:13:45+03:00,"ЭКГ, Холтеровское мониторирование, Эхокардиография",2023-10-03T09:53:20+03:00,4964.0
Алексеев Игнат Григорьевич,Беларусь,BR 9899631,230-537-539 88,8983 5402 1965 4849,ВТБ,Мир,"Потеря оргазма, Эректильная дисфункция",Кардиолог,2024-03-28T14:43:50+03:00,"ЭКГ, Холтеровское мониторирование, Эхокардиография",2023-10-03T09:53:20+03:00,4964.0
Алексеев Игнат Григорьевич,Беларусь,BR 9899631,230-537-539 88,8983 5402 1965 4849,ВТБ,Мир,"Сыпь, Зуд, Выделения, Покраснение кожи",Дерматовенеролог,2024-03-28T14:43:50+03:00,Общий анализ крови,2023-09-29T19:37:13+03:00,4964.0
Алексеев Игнат Григорьевич,Беларусь,BR 9899631,230-537-539 88,8983 5402 1965 4849,ВТБ,Мир,Тревожность,Психотерапевт,2024-03-28T14:43:50+03:00,Общий анализ крови,2023-09-29T19:37:13+03:00,4595.0
Алексеев Игнат Святославович,Беларусь,TJ 5396707,821-354-253 62,8922 7383 9479 6511,Сбербанк,Visa,"Отеки, Частое мочеиспускание, Боль в пояснице",Нефролог,2024-05-18T10:22:02+03:00,"УЗИ почек, Анализ мочи по Нечипоренко",2024-12-25T18:13:43+03:00,11449.0
Алексеев Игнат Святославович,Беларусь,TJ 5396707,821-354-253 62,8922 7383 9479 6511,Сбербанк,Visa,Опухоли,Нефролог,2024-05-18T10:22:02+03:00,"УЗИ почек, Анализ мочи по Нечипоренко",2024-12-25T18:13:43+03:00,6148.0
Алексеев Макар Евгеньевич,Казахстан,N 9317115,680-950-259 21,6080 1687 4575 7906,Сбербанк,MasterCard,"Частые заболевания, Распространение инфекции",Эпидемиолог,2023-08-18T18:34:01+03:00,"Общий анализ крови, Анализ на антитела, Биохимический анализ крови",2023-08-21T13:16:58+03:00,3915.0
Алексеев Макар Евгеньевич,Казахстан,N 9317115,680-950-259 21,6080 1687 4575 7906,Сбербанк,MasterCard,Гнойные выделения,Хирург,2024-10-14T20:53:44+03:00,"Общий анализ крови, УЗИ органов брюшной полости, МРТ или КТ",2024-10-16T20:02:43+03:00,6068.0
Алексеев Макар Евгеньевич,Казахстан,N 9317115,680-950-259 21,6080 1687 4575 7906,Сбербанк,MasterCard,Заложенность ушей,Сурдолог,2025-03-16T08:52:37+03:00,"Рентген височной кости, Тимпанометрия, МРТ головного мозга",2025-03-17T15:54:00+03:00,2051.0
Алексеев Савва Геннадьевич,Беларусь,WT 2876281,581-556-406 93,3120 8927 5414 4681,ВТБ,Visa,Отеки,Сосудистый хирург,2024-12-11T17:37:42+03:00,"Ангиография, Общий анализ крови",2025-03-13T18:02:59+03:00,7450.0
Алексеев Савва Геннадьевич,Беларусь,WT 2876281,581-556-406 93,3120 8927 5414 4681,ВТБ,Visa,Отеки,Сосудистый хирург,2025-03-12T15:36:14+03:00,"Ангиография, Общий анализ крови",2025-03-13T18:02:59+03:00,10510.0
Алексеев Савва Геннадьевич,Беларусь,WT 2876281,581-556-406 93,3120 8927 5414 4681,ВТБ,Visa,Отеки,Хирург-ортопед,2025-04-19T12:29:13+03:00,"Рентген, МРТ суставов",2025-03-13T18:02:59+03:00,9818.0
Алексеев Савва Геннадьевич,Беларусь,WT 2876281,581-556-406 93,3120 8927 5414 4681,ВТБ,Visa,"Непереносимость продуктов, Потеря веса",Диетолог,2025-04-19T12:29:13+03:00,Биохимический анализ крови,2025-03-13T18:02:59+03:00,7532.0
Алексеев Семен Миронович,Россия,6645 643175,549-661-914 50,2564 5153 2060 1636,Сбербанк,Visa,Затуманенное зрение,Инфекционист,2023-12-15T11:34:43+03:00,Анализ на антитела,2023-12-18T14:38:53+03:00,2139.0
Алексеев Семен Миронович,Россия,6645 643175,549-661-914 50,2564 5153 2060 1636,Сбербанк,Visa,"Лихорадка, Покраснение кожи, Потливость",Инфекционист,2024-05-12T20:51:55+03:00,Анализ на антитела,2024-05-15T20:46:54+03:00,2139.0
Алексеев Семен Миронович,Россия,6645 643175,549-661-914 50,2564 5153 2060 1636,Сбербанк,Visa,Варикоз,Флеболог,2024-08-05T15:46:11+03:00,"Допплерография вен, Общий анализ крови, Коагулограмма",2024-08-07T13:52:46+03:00,7673.0
Алексеев Семен Миронович,Россия,6645 643175,549-661-914 50,2564 5153 2060 1636,Сбербанк,Visa,"Тошнота, Рвота",Токсиколог,2024-08-05T15:46:11+03:00,"Допплерография вен, Общий анализ крови, Коагулограмма",2024-09-02T08:22:16+03:00,7572.0
Алексеев Степан Давидович,Казахстан,N 7426364,,5211 4723 8317 4805,Сбербанк,MasterCard,Варикоз,,,"Коагулограмма, Ангиография, Допплерография вен",,5302.0
Алексеев Степан Даниилович,Казахстан,N 4771167,716-171-526 98,3168 1297 6441 3663,Тинькофф,,,,2024-11-12T20:15:32+03:00,"Биохимический анализ крови, Аллергопробы, Рентген зубов",2024-11-15T13:19:29+03:00,3261.0
Алексеев Степан Иннокентьевич,Казахстан,N 4044051,748-744-450 78,9367 1098 7930 1290,ВТБ,Visa,"Нарушение сна, Панические атаки",,,,2023-09-26T13:06:18+03:00,
Алексеев Тимофей Ильич,Россия,7182 618817,543-964-866 91,2045 4023 7380 6103,Сбербанк,MasterCard,"Сыпь, Зуд, Онемение кожи",Дерматолог,2025-02-20T20:38:01+03:00,"Общий анализ крови, Соскоб кожи, Аллергопробы",2025-02-22T21:24:23+03:00,8132.0
Алексеев Тимофей Ильич,Россия,7182 618817,543-964-866 91,2045 4023 7380 6103,Сбербанк,MasterCard,"Отек, Боль в суставах, Переломы",Дерматолог,2025-02-24T16:48:59+03:00,"УЗИ мягких тканей, Рентген, МРТ или КТ",2025-02-22T21:24:23+03:00,4744.0
Алексеев Тимофей Ильич,Россия,7182 618817,543-964-866 91,2045 4023 7380 6103,Сбербанк,MasterCard,Отторжение органа,Трансплантолог,2025-02-24T16:48:59+03:00,"Гистосовместимость, Биохимический анализ крови, Коагулограмма",2024-03-22T18:15:54+03:00,4744.0
Алексеев Тимур Васильевич,Казахстан,N 2724222,717-927-262 13,5170 9275 4799 3958,Сбербанк,MasterCard,"Частые заболевания, Лихорадка",Офтальмолог,2024-01-11T17:35:21+03:00,"Холтеровское мониторирование, Эхокардиография",2024-01-13T19:13:11+03:00,5657.0
Алексеев Тимур Васильевич,Казахстан,N 2724222,717-927-262 13,5170 9275 4799 3958,Сбербанк,MasterCard,"Частые заболевания, Лихорадка",Эпидемиолог,2024-04-24T13:44:56+03:00,"Холтеровское мониторирование, Эхокардиография",2024-04-25T10:41:36+03:00,4670.0
Алексеев Тимур Васильевич,Казахстан,N 2724222,717-927-262 13,5170 9275 4799 3958,Сбербанк,MasterCard,"Частые заболевания, Лихорадка",Эпидемиолог,2025-01-01T10:30:24+03:00,"Холтеровское мониторирование, Эхокардиография",2025-01-03T21:55:31+03:00,4670.0
Алексеев Юлий Георгиевич,Казахстан,,177-591-378 53,4797 2819 2647 2318,Сбербанк,Visa,Панические атаки,Гематолог,2023-05-06T20:56:46+03:00,"Общий анализ крови, Коагулограмма",2023-05-08T18:28:24+03:00,9237.0
Алексеев Юлий Георгиевич,Казахстан,,177-591-378 53,4797 2819 2647 2318,Сбербанк,Visa,Панические атаки,Психотерапевт,2023-11-28T18:26:29+03:00,"Общий анализ крови, Коагулограмма",2023-05-08T18:28:24+03:00,7780.0
