ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
,Казахстан,N 0553921,193-280-508 40,,ВТБ,,"Нарушение цикла, Выделения, Боль внизу живота",Акушер-гинеколог,2024-04-04T21:59:59+03:00,Гормональные исследования,2024-04-07T18:20:07+03:00,8953.0
,,N 0553921,193-280-508 40,1507 1402 5411 3333,ВТБ,Мир,,,2025-01-12T14:42:13+03:00,Анализ на ревматоидный фактор,2025-01-14T10:18:59+03:00,
Горохов Ярослав Елисеевич,,N 0553921,193-280-508 40,,,,"Отеки, Варикоз",Флеболог,2025-02-13T10:27:48+03:00,"Допплерография вен, Коагулограмма, Ангиография",2025-02-14T19:43:14+03:00,8866.0
Князева Лея Моисеевна,,,462-428-161 60,,Тинькофф,Visa,"Боль в правом подреберье, Желтуха",Гепатолог,2023-08-15T21:00:08+03:00,Анализ на гепатиты,2023-08-17T12:09:24+03:00,
Князева Лея Моисеевна,Беларусь,,462-428-161 60,2701 4729 1958 1003,Тинькофф,Visa,"Лихорадка, Покраснение кожи",Инфекционист,,Биохимический анализ крови,2024-01-21T08:03:50+03:00,
Князева Лея Моисеевна,,,462-428-161 60,2701 4729 1958 1003,Тинькофф,Visa,"Реабилитация после травм, Боль в суставах",Физиотерапевт,2025-01-04T11:45:31+03:00,,2025-01-05T15:34:40+03:00,6169.0
,,ZH 7359921,462-428-161 60,2701 4729 1958 1003,Тинькофф,,,,,"МРТ или КТ, Рентген, УЗИ мягких тканей",2023-07-15T16:16:02+03:00,6595.0
Князева Лея Моисеевна,Беларусь,ZH 7359921,462-428-161 60,,Тинькофф,Visa,"Онемение, Нарушение сна",Невролог,2024-12-27T20:03:56+03:00,,2024-12-28T17:02:39+03:00,
Андреев Павел Архипович,,N 7227150,,,Альфа-Банк,Мир,"Отказ от еды, Температура, Желтуха у новорожденных",Неонатолог,2023-09-21T16:33:16+03:00,,2023-09-23T18:59:48+03:00,3371.0
Андреев Павел Архипович,,N 7227150,761-557-566 36,,Альфа-Банк,Мир,,Радиолог,2025-01-26T15:51:34+03:00,КТ,2025-01-27T20:04:48+03:00,
Андреев Павел Архипович,,N 7227150,,8096 4191 7823 4910,Альфа-Банк,Мир,"Опухоли, Боль в груди",Маммолог,2023-11-24T13:19:56+03:00,"Маммография, Общий анализ крови",2023-11-26T12:23:55+03:00,4317.0
,Россия,8091 254148,,9190 8764 3562 8251,Сбербанк,,"Отеки, Боль в ногах, Онемение",Сосудистый хирург,2024-01-24T21:42:30+03:00,"Общий анализ крови, Ангиография, УЗИ сосудов",2024-01-26T10:17:43+03:00,4511.0
,,8091 254148,878-256-102 32,9190 8764 3562 8251,,MasterCard,"Головная боль, Головокружение, Нарушение сна",Невролог,,"Доплерография сосудов шеи, Общий анализ крови, МРТ головного мозга",,6523.0
,Россия,,878-256-102 32,9190 8764 3562 8251,Сбербанк,MasterCard,"Гнойные выделения, Заложенность носа, Боль в горле",,2024-10-15T13:58:33+03:00,"Общий анализ крови, Рентген придаточных пазух, Аудиометрия",,9629.0
Цветков Геннадий Владиславович,Беларусь,YB 4753073,,3662 1635 9198 4212,Сбербанк,Visa,"Головная боль, Нарушение сна, Головокружение",Невролог,2025-02-10T15:09:36+03:00,"МРТ головного мозга, ЭЭГ",,
Мельникова Нелли Викторовна,,N 7864782,510-569-645 16,3879 4422 1696 2783,Сбербанк,Мир,,Травматолог,2024-01-01T12:24:00+03:00,"УЗИ мягких тканей, Общий анализ крови",2024-01-03T13:21:25+03:00,10152.0
Алексеева Камилла Григорьевна,Беларусь,FD 7102230,,7174 1474 2755 8992,Тинькофф,MasterCard,Непереносимость продуктов,Диетолог,,"Глюкоза крови, Биохимический анализ крови, Анализ на пищевую непереносимость",2024-06-17T08:36:23+03:00,5313.0
,,FD 7102230,,7174 1474 2755 8992,Тинькофф,MasterCard,,Невролог,2023-05-17T19:18:44+03:00,"МРТ головного мозга, Общий анализ крови, ЭЭГ",,9982.0
Алексеева Камилла Григорьевна,Беларусь,FD 7102230,,7174 1474 2755 8992,Тинькофф,MasterCard,,Гематолог,2023-09-25T15:40:24+03:00,,2023-09-28T14:35:26+03:00,
Захаров Ростислав Даниилович,Россия,6068 542438,810-724-592 39,1350 8937 3532 8547,Альфа-Банк,Visa,"Нарушение полового влечения, Потеря оргазма, Эректильная дисфункция",Сексопатолог,2024-08-28T13:33:38+03:00,,,11503.0
,Россия,,810-724-592 39,1350 8937 3532 8547,,,"Кашель, Затрудненное дыхание",Пульмонолог,2024-07-06T11:41:05+03:00,Общий анализ крови,2024-07-07T15:16:30+03:00,5072.0
Захаров Ростислав Даниилович,,6068 542438,810-724-592 39,1350 8937 3532 8547,,Visa,"Частые заболевания, Лихорадка, Распространение инфекции",Эпидемиолог,2024-08-13T13:16:04+03:00,"ПЦР на инфекции, Анализ на антитела",2024-08-15T10:25:28+03:00,
Воробьева Фаина Филипповна,Беларусь,RH 7294536,161-572-347 16,,Сбербанк,Мир,"Кровотечение, Запор, Боль в анальной области",,2023-12-08T21:53:14+03:00,"Колоноскопия, Аноскопия, Общий анализ крови",2023-12-11T18:36:18+03:00,7858.0
Воробьева Фаина Филипповна,Беларусь,RH 7294536,161-572-347 16,1129 2136 6485 9362,Сбербанк,Мир,"Температура, Потливость, Кашель, Слабость, Озноб",Терапевт,2024-08-12T11:14:07+03:00,,2024-08-14T16:50:51+03:00,2528.0
,Беларусь,RH 7294536,,,Сбербанк,Мир,Заложенность носа,Отоларинголог,2023-10-06T13:09:14+03:00,,,6581.0
Лазарева Земфира Даниловна,,,,,Сбербанк,,"Реабилитация после травм, Боль в суставах",Физиотерапевт,2024-09-14T09:43:10+03:00,Рентген,2024-09-16T21:48:04+03:00,10446.0
Павлов Родион Витальевич,Россия,9621 761274,237-246-801 11,3756 2171 1136 4435,Сбербанк,Мир,Учащенное сердцебиение,,,,2024-07-05T12:38:08+03:00,
Павлов Родион Витальевич,Россия,,237-246-801 11,3756 2171 1136 4435,Сбербанк,Мир,"Покраснение кожи, Лихорадка",Инфекционист,,"Биохимический анализ крови, Общий анализ крови, ПЦР на инфекции",2025-03-16T10:05:10+03:00,
Цветков Илья Вадимович,,QH 4530129,703-297-951 85,9061 8923 5648 9108,,,Боли внизу живота,,2024-11-27T12:51:46+03:00,"Гормональные исследования, Цитологическое исследование",,5741.0
Цветков Илья Вадимович,Беларусь,QH 4530129,,9061 8923 5648 9108,,Visa,,,2023-11-20T20:54:14+03:00,,,
,Россия,,161-718-417 86,4988 7249 1127 2616,Тинькофф,MasterCard,"Озноб, Слабость, Температура, Потливость",,,"Общий анализ мочи, ЭКГ, Биохимический анализ крови",2024-05-22T21:57:33+03:00,7624.0
Рябов Константин Маркович,Россия,6529 316456,161-718-417 86,4988 7249 1127 2616,Тинькофф,,,Венеролог,2025-03-18T16:35:54+03:00,"ПЦР на инфекции, Мазок на флору, Анализ на ВИЧ",2025-03-19T19:21:52+03:00,2157.0
,Россия,,,4988 7249 1127 2616,Тинькофф,MasterCard,"Слабость, Одышка",Гериатр,,,,
Рябов Константин Маркович,Россия,6529 316456,161-718-417 86,4988 7249 1127 2616,Тинькофф,MasterCard,"Заложенность ушей, Шум в ушах, Потеря слуха",Сурдолог,2024-05-29T16:49:21+03:00,,,5781.0
Андреева Александра Олеговна,Россия,,719-590-975 64,,Сбербанк,,,,2024-08-03T20:47:02+03:00,"Биохимический анализ крови, Анализ на антитела",2024-08-06T08:10:03+03:00,4323.0
,,6587 715391,719-590-975 64,9912 3273 2249 6053,Сбербанк,MasterCard,,Аллерголог,2025-01-16T14:22:09+03:00,,,4552.0
Андреева Александра Олеговна,,6587 715391,719-590-975 64,9912 3273 2249 6053,Сбербанк,,"Покраснение кожи, Сыпь",Косметолог,2025-04-30T18:53:09+03:00,"Биохимический анализ крови, Аллергопробы, Соскоб кожи",2025-05-01T14:08:32+03:00,4588.0
Захаров Клим Тимурович,Беларусь,,,9515 6476 2455 8966,Тинькофф,Visa,"Сухость глаз, Покраснение глаз",,2023-08-17T19:12:53+03:00,"Оптическая когерентная томография, Проверка остроты зрения",2023-08-19T19:14:22+03:00,10047.0
Захаров Клим Тимурович,Беларусь,,950-585-379 65,9515 6476 2455 8966,Тинькофф,,"Боль в суставах, Слабость",,,,2024-09-08T16:19:28+03:00,
Захаров Клим Тимурович,Беларусь,DT 4882440,950-585-379 65,,Тинькофф,Visa,"Лихорадка, Потеря аппетита",,2024-04-03T14:33:43+03:00,"Копрограмма, Общий анализ крови, Анализ на антитела к паразитам",,7617.0
Захаров Клим Тимурович,,DT 4882440,,9515 6476 2455 8966,Тинькофф,,,,2023-10-03T19:33:53+03:00,,2023-10-06T09:24:45+03:00,7517.0
Яковлева Земфира Никитична,,4020 134176,,,Альфа-Банк,MasterCard,,Физиотерапевт,2023-12-28T08:37:27+03:00,МРТ,2023-12-31T19:15:14+03:00,
Яковлева Земфира Никитична,,4020 134176,105-396-489 12,,,MasterCard,"Нарушение сна, Тревожность, Депрессия",,,"ЭЭГ, Психологические тесты",2024-01-24T12:34:27+03:00,9075.0
Орехов Иван Артурович,,,,5145 9969 8252 4994,Сбербанк,Мир,"Нарушение речи, Нарушение произношения звуков, Дисфония",Логопед,2024-12-30T12:58:34+03:00,"Психологическое тестирование, Аудиометрия",,10162.0
