ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Максимов Макар Аркадьевич,Казахстан,N 0779382,546-578-989 72,3280 8801 9456 7265,Сбербанк,MasterCard,"Отказ от еды, Желтуха у новорожденных, Температура",Неонатолог,2023-08-07T17:42:49+03:00,"Анализ на билирубин, Неонатальный скрининг",2023-08-09T18:04:33+03:00,9681
Максимов Макар Аркадьевич,Казахстан,N 0779382,546-578-989 72,3280 8801 9456 7265,Сбербанк,MasterCard,Покраснение кожи,Дерматовенеролог,2023-12-19T08:40:05+03:00,ПЦР на ИППП,2023-12-20T12:47:26+03:00,3303
Кириллова Ева Артуровна,Беларусь,MM 6151561,924-199-656 43,8809 7642 8607 2546,Тинькофф,Visa,"Онемение, Боль в пояснице",Мануальный терапевт,2024-11-09T14:10:57+03:00,"Общий анализ крови, МРТ позвоночника, Электромиография",2024-11-11T12:55:32+03:00,3061
Кириллова Ева Артуровна,Беларусь,MM 6151561,924-199-656 43,8809 7642 8607 2546,Тинькофф,Visa,Покраснение кожи,Косметолог,2024-03-01T17:37:08+03:00,"Соскоб кожи, Биохимический анализ крови, Аллергопробы",2024-03-04T17:01:59+03:00,2449
Кириллова Ева Артуровна,Беларусь,MM 6151561,924-199-656 43,8809 7642 8607 2546,Тинькофф,Visa,"Потеря веса, Непереносимость продуктов",Диетолог,2025-02-18T15:53:48+03:00,Биохимический анализ крови,2025-02-20T18:57:01+03:00,9834
Федорова Ника Олеговна,Россия,6247 954224,815-226-409 85,1647 8888 8898 5167,Сбербанк,Visa,"Частое мочеиспускание, Боль в пояснице, Отеки",Нефролог,2024-10-19T10:19:35+03:00,Анализ мочи по Нечипоренко,2024-10-21T16:20:57+03:00,8829
Федорова Ника Олеговна,Россия,6247 954224,815-226-409 85,1647 8888 8898 5167,Сбербанк,Visa,"Затрудненное дыхание, Боль в груди, Кашель",Пульмонолог,2024-03-02T18:08:26+03:00,Рентген грудной клетки,2024-03-04T10:23:40+03:00,5440
Быков Ефим Артурович,Россия,6287 859888,388-343-197 69,6367 7798 2486 7683,Сбербанк,Visa,"Зуд, Сыпь, Онемение кожи",Дерматолог,2024-07-14T12:41:50+03:00,"Биопсия кожи, Общий анализ крови, Аллергопробы",2024-07-17T19:36:41+03:00,9522
Быков Ефим Артурович,Россия,6287 859888,388-343-197 69,6367 7798 2486 7683,Сбербанк,Visa,"Лихорадка, Покраснение кожи",Инфекционист,2024-04-01T09:41:52+03:00,"Общий анализ крови, Биохимический анализ крови",2024-04-04T12:15:36+03:00,8281
Быков Ефим Артурович,Россия,6287 859888,388-343-197 69,6367 7798 2486 7683,Сбербанк,Visa,"Боль в суставах, Отечность суставов",Ревматолог,2024-08-31T13:22:54+03:00,Анализ на ревматоидный фактор,2024-09-02T13:23:57+03:00,10877
Михайлов Юлий Гордеевич,Россия,6827 678417,173-577-930 32,7153 5410 2587 9895,Сбербанк,Мир,Одышка,Аллерголог,2025-03-31T17:52:29+03:00,"Аллергопробы, Кожные тесты на аллергены, Общий анализ крови",2025-04-03T09:57:56+03:00,11523
Михайлов Юлий Гордеевич,Россия,6827 678417,173-577-930 32,7153 5410 2587 9895,Сбербанк,Мир,Боль в суставах,Травматолог,2023-11-03T09:11:39+03:00,Рентген,2023-11-05T13:48:47+03:00,5255
Гаврилов Семен Макарович,Россия,6657 347530,140-573-181 66,5160 6196 9172 7034,Сбербанк,Мир,"Боль в животе, Гнойные выделения",Хирург,2025-02-03T13:13:02+03:00,"Общий анализ крови, УЗИ органов брюшной полости",2025-02-06T12:28:08+03:00,6666
Гаврилов Семен Макарович,Россия,6657 347530,140-573-181 66,5160 6196 9172 7034,Сбербанк,Мир,"Отечность суставов, Онемение",Ревматолог,2024-07-03T16:43:13+03:00,Антинуклеарные антитела,2024-07-06T15:04:27+03:00,3280
Грачева Анжела Вячеславовна,Россия,9520 505210,844-460-926 28,4510 6306 9917 9862,ВТБ,Visa,"Боль в анальной области, Кровотечение, Запор",Проктолог,2024-08-20T10:42:02+03:00,"Колоноскопия, Мазок на инфекции",2024-08-22T20:21:42+03:00,8978
Быков Святослав Данилович,Россия,1484 481303,202-562-743 15,5875 8492 2835 9742,Сбербанк,Visa,"Потеря веса, Ожирение, Непереносимость продуктов",Диетолог,2024-02-16T12:00:18+03:00,Глюкоза крови,2024-02-17T14:03:46+03:00,2684
Быков Святослав Данилович,Россия,1484 481303,202-562-743 15,5875 8492 2835 9742,Сбербанк,Visa,"Затуманенное зрение, Сухость глаз",Офтальмолог,2024-08-06T10:00:16+03:00,"Проверка остроты зрения, Оптическая когерентная томография, Тонометрия глаза",2024-08-08T19:35:48+03:00,6686
Быков Святослав Данилович,Россия,1484 481303,202-562-743 15,5875 8492 2835 9742,Сбербанк,Visa,"Боль в области трансплантата, Отторжение органа",Трансплантолог,2025-03-11T15:47:13+03:00,Коагулограмма,2025-03-13T20:27:03+03:00,9001
Быков Святослав Данилович,Россия,1484 481303,202-562-743 15,5875 8492 2835 9742,Сбербанк,Visa,Выделения,Гинеколог,2025-01-08T21:53:38+03:00,Цитологическое исследование,2025-01-10T10:34:03+03:00,8496
Беляев Александр Александрович,Казахстан,N 4132777,349-649-685 60,2711 6575 7684 2727,Сбербанк,Visa,"Учащенное сердцебиение, Боль в груди",Кардиолог,2023-05-26T11:48:16+03:00,ЭКГ,2023-05-27T17:14:59+03:00,6203
Беляев Александр Александрович,Казахстан,N 4132777,349-649-685 60,2711 6575 7684 2727,Сбербанк,Visa,"Реабилитация после травм, Боль в суставах",Физиотерапевт,2023-11-04T20:02:23+03:00,"УЗИ суставов, Рентген, МРТ",2023-11-07T19:13:59+03:00,3388
Беляев Александр Александрович,Казахстан,N 4132777,349-649-685 60,2711 6575 7684 2727,Сбербанк,Visa,Нарушение осанки,Мануальный терапевт,2023-07-18T18:50:52+03:00,"Рентген, МРТ позвоночника",2023-07-21T19:36:41+03:00,11505
Ершова Регина Семёновна,Беларусь,SE 1815611,715-866-272 51,6037 5584 8029 9295,Сбербанк,Visa,Боль в суставах,Физиотерапевт,2024-12-12T08:14:08+03:00,"МРТ, УЗИ суставов, Электромиография",2024-12-13T12:37:01+03:00,8618
Гуляев Ярослав Филиппович,Россия,3618 365065,544-443-719 38,7975 8395 2507 6086,Сбербанк,Мир,"Потеря веса, Жажда",Эндокринолог,2024-01-10T20:25:38+03:00,Тест на толерантность к глюкозе,2024-01-12T20:19:14+03:00,6393
Гуляев Ярослав Филиппович,Россия,3618 365065,544-443-719 38,7975 8395 2507 6086,Сбербанк,Мир,"Частые инфекции, Лихорадка, Утомляемость",Иммунолог,2023-05-11T09:00:42+03:00,ПЦР на вирусы,2023-05-13T18:20:19+03:00,6281
Гуляев Ярослав Филиппович,Россия,3618 365065,544-443-719 38,7975 8395 2507 6086,Сбербанк,Мир,"Боль в суставах, Травмы костей, Онемение",Хирург-ортопед,2024-10-14T11:58:03+03:00,"Рентген, Анализ на ревматоидный фактор",2024-10-16T15:42:32+03:00,5055
Гуляев Ярослав Филиппович,Россия,3618 365065,544-443-719 38,7975 8395 2507 6086,Сбербанк,Мир,Диарея,Гастроэнтеролог,2025-03-01T12:50:38+03:00,"УЗИ органов брюшной полости, Анализ на хеликобактер пилори, Копрограмма",2025-03-04T18:59:29+03:00,7795
Гуляев Ярослав Филиппович,Россия,3618 365065,544-443-719 38,7975 8395 2507 6086,Сбербанк,Мир,Нарушение полового влечения,Сексопатолог,2023-05-15T11:31:22+03:00,Гормональные исследования,2023-05-16T12:15:27+03:00,7719
Кузьмина Анастасия Васильевна,Россия,6452 434421,766-258-115 78,3750 6547 9020 2373,Сбербанк,Visa,"Рвота, Кашель, Температура",Педиатр,2025-04-30T16:29:15+03:00,Иммуноферментный анализ (ИФА),2025-05-03T21:07:49+03:00,6442
Кузьмина Анастасия Васильевна,Россия,6452 434421,766-258-115 78,3750 6547 9020 2373,Сбербанк,Visa,"Слабость, Лихорадка, Потливость, Бледность кожи",Гематолог,2024-02-28T18:43:01+03:00,Коагулограмма,2024-03-02T11:55:24+03:00,7670
Кузьмина Анастасия Васильевна,Россия,6452 434421,766-258-115 78,3750 6547 9020 2373,Сбербанк,Visa,"Нарушение осанки, Онемение, Боль в пояснице",Мануальный терапевт,2024-01-23T17:14:55+03:00,"Общий анализ крови, Рентген, Электромиография",2024-01-25T14:29:39+03:00,11107
Кузьмина Анастасия Васильевна,Россия,6452 434421,766-258-115 78,3750 6547 9020 2373,Сбербанк,Visa,"Боль в суставах, Онемение, Отечность суставов",Ревматолог,2024-08-23T14:13:22+03:00,Антинуклеарные антитела,2024-08-24T10:54:37+03:00,3439
